SCHOOLDIST,BORO,INITIALS,CREAT_DATE,EDIT_DATE,ZONED_DIST,BORO_NUM,Shape_Leng,Shape_Area,REMARKS,DBN,ESID_NO,Label
28,QN,EP,8/13/01,11/15/2012,28,4,20207.663289600001008,13115089.920099999755621,"For 2013-14, Grades K-4 are zoned to PS 354. Grade 5 is zoned to PS 30.","28Q354,28Q030",395,"354 (K-4), 30 (5)"
28,QN,AP,8/13/01,,28,4,11991.272587600000406,8359880.286319999955595,,28Q080,396,80
28,QN,AP,8/13/01,,28,4,19033.036468700000114,13623235.033900000154972,,28Q140,399,140
28,QN,AP,8/13/01,,28,4,12357.325980699999491,8685826.343129999935627,,28Q054,400,54
24,QN,AMG,03/26/08,,24,4,10891.269627199999377,3545514.560680000111461,,24Q307,802,307
27,QN,DMH,8/8/2001,3/21/12,27,4,10612.744370899999922,5538766.482370000332594,"For 2013-14, Grades K-3 are zoned to PS 362. Grades 4-5 are zoned to PS 215.","27Q362,27Q215",418,"362 (K-3), 215 (4-5)"
27,QN,DMH,8/8/2001,4/5/04,27,4,22939.286295599998994,14946707.232899999246001,,27Q104,419,104
27,QN,DMH,8/8/2001,,27,4,18944.24248340000122,11623249.140100000426173,,27Q100,437,100
27,QN,DMH,8/8/2001,,27,4,17488.527638499999739,8971156.605750000104308,,27Q155,438,155
27,QN,DMH,8/8/2001,,27,4,11407.440340799999831,4011469.603389999829233,,27Q096,439,96
25,QN,AP,08/12/2011,,25,4,3096.608463709999796,593081.007773000048473,Southern portion of the PS 184 zone.,25Q184,309,184
27,QN,DMH,8/8/2001,9/2/04,27,4,25703.626105300001655,22362019.646999999880791,,27Q124,440,124
27,QN,DMH,8/8/2001,,27,4,23264.780420399998548,18200604.808899998664856,,27Q045,441,45
27,QN,DMH,8/8/2001,,27,4,20402.568135199999233,15068687.089700000360608,,27Q223,443,223
27,QN,DMH,8/8/2001,8/14/02,27,4,20371.1820097000018,13744125.167300000786781,,27Q123,444,123
29,QN,DMH,8/8/2001,,29,4,11406.620606000000407,6485192.622670000419021,,29Q195,445,195
24,QN,EP,11/15/2012,,24,4,15018.391289099999995,8668795.93745999969542,"For 2013-14, Grades K-3 are zoned to PS 330. Grades 4-5 are zoned to PS 143.","24Q330,24Q143",858,"330 (K-3), 143 (4-5)"
29,QN,DMH,8/8/2001,,29,4,35722.801098800002364,27744295.90430000051856,,29Q181,447,181
29,QN,DMH,8/8/2001,,29,4,26131.379005200000393,28470118.345100000500679,,29Q052,448,52
29,QN,DMH,8/8/2001,,29,4,21069.362493399999948,14921032.035000000149012,,29Q038,449,38
29,QN,DMH,08/12/2011,9/2/04,29,4,19080.167955900000379,17005556.652100000530481,,29Q156,450,156
30,QN,AP,8/13/01,,30,4,12828.575303800000256,9599367.674329999834299,,30Q011,389,11
29,QN,DMH,8/8/2001,,29,4,28433.855394700000033,22130354.606100000441074,,29Q037,451,37
29,QN,DMH,8/8/2001,9/21/04,29,4,14963.634770000000572,8485326.404939999803901,,29Q132,453,132
29,QN,DMH,8/8/2001,9/21/04,29,4,20306.424004100001184,17443478.001600001007318,,29Q176,454,176
29,QN,DMH,8/8/2001,9/21/04,29,4,21644.940686499998264,22582153.295099999755621,,29Q036,457,36
29,QN,DMH,8/8/2001,9/21/04,29,4,16383.132303300000785,12264436.365000000223517,,29Q015,452,15
29,QN,DMH,8/8/2001,,29,4,21197.941598900000827,18565212.557599999010563,,29Q138,446,138
28,QN,AP,8/13/01,,28,4,10593.045334399999774,5107848.437450000084937,,28Q161,357,161
28,QN,AP,8/13/01,8/22/02,28,4,9848.622052340000664,4551258.964470000006258,,28Q055,800,55
27,QN,AMG,4/5/04,,27,4,10942.330104500000743,8063644.672779999673367,,27Q253,765,253
0,QN,AP,8/13/01,,0,4,15647.454486700000416,11569912.455199999734759,Park,,321,
25,QN,AP,08/12/2011,,25,4,24228.456746299998485,27461190.525299999862909,Southern portion of of the PS 29 zone.,25Q029,325,29
24,QN,AP,8/13/01,,24,4,15188.646111899999596,10163570.552799999713898,,24Q013,335,13
24,QN,AP,8/13/01,03/26/08,24,4,13566.339504499999748,9053178.923599999397993,,24Q012,336,12
24,QN,AP,8/13/01,,24,4,24811.717261800000415,24088570.503199998289347,Grades K-4 are zoned PS 199. Grade 5 is zoned to IS 125.,"24Q199,24Q125",338,"199 (K-4), 125 (5)"
24,QN,AP,8/13/01,,24,4,19637.255223700001807,18903078.979400001466274,,24Q049,341,49
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,"Zoned by address to: PS 17, PS 171, or PS 234 for Grades K-5. Contact 718-935-2003 for more information.","30Q017,30Q171,30Q234",363,"17, 171, 234"
11,BX,CR,12/10/2012,,0,2,20835.5829049999993,13337032.973200000822544,"For 2013-14, Grade K is zoned to PS 357. Grades 2-5 are zoned to PS 105.","11X357,11X105",868,"357 (K), 105 (2-5)"
24,QN,AP,8/13/01,,24,4,51514.11302440000145,72064695.273000001907349,,24Q153,342,153
28,QN,AP,8/13/01,,28,4,13188.690035199999329,6467589.53741000033915,,28Q206,347,206
28,QN,AP,8/13/01,,28,4,11316.946295100000498,6280118.617130000144243,,28Q220,348,220
28,QN,AP,8/13/01,,28,4,13876.409220300000015,6424972.047460000030696,,28Q175,349,175
28,QN,AP,08/12/2011,,28,4,15675.566339799999696,7525728.898339999839664,,28Q139,350,139
30,QN,AP,8/13/01,,30,4,9595.097330869999496,4322418.791709999553859,,30Q171,364,171
30,QN,AP,8/13/01,,30,4,16055.507613499999934,13955101.806900000199676,,30Q122,366,122
0,QN,AP,8/13/01,,0,4,14508.585219599999618,12695289.118400000035763,ConEdison,,367,
30,QN,AP,8/13/01,,30,4,12594.555736300000717,5745829.177880000323057,,30Q085,368,85
30,QN,AP,8/13/01,,30,4,21928.582803199999034,16310180.021800000220537,,30Q084,369,84
24,QN,AP,08/12/2011,,24,4,6216.741642289999618,1881640.901989999925718,,24Q229,388,229
30,QN,AP,8/13/01,,30,4,17448.162239699999191,10916495.088400000706315,,30Q070,370,70
30,QN,AP,8/13/01,,30,4,11261.253387000000657,5975877.221260000020266,,30Q076,371,76
30,QN,AP,8/13/01,10/16/02,30,4,13389.351815800000622,8180531.466629999689758,,30Q112,372,112
30,QN,AP,08/12/2011,3/21/12,30,4,5977.743974910000361,2203578.448090000078082,"Zoned by address to: PS 11, PS 70, PS 76, or PS 111 for Grades K-5. Contact 718-935-2003 for more information.","30Q011,30Q070,30Q076,30Q111",373,"11, 70, 76, 111"
30,QN,AP,8/13/01,,30,4,17218.598629200001596,6871422.434410000219941,,30Q111,374,111
30,QN,AP,8/13/01,,30,4,30530.789264200000616,33682261.179899998009205,,30Q078,375,78
30,QN,AP,8/13/01,,30,4,20707.241812899999786,13424166.841900000348687,,30Q151,377,151
30,QN,AP,8/13/01,,30,4,15202.433571400000801,7604667.979609999805689,,30Q150,378,150
30,QN,AP,8/13/01,,30,4,36037.87268700000277,26590485.557700000703335,,30Q152,379,152
30,QN,AP,8/13/01,,30,4,24832.720441400000709,21510711.203000001609325,,30Q002,380,2
30,QN,AP,8/13/01,,30,4,8328.492883029999575,2510745.159090000204742,,30Q092,384,92
30,QN,AP,08/12/2011,6/06/12,30,4,4618.523452929999621,1198755.916960000060499,,30Q127,386,127
24,QN,AP,8/13/01,03/26/08,24,4,12668.000180700000783,8376463.898489999584854,,24Q019,392,19
24,QN,AP,8/13/01,,24,4,18138.856069299999945,15856349.192900000140071,,24Q087,393,87
28,QN,AP,8/13/01,,28,4,16646.067434100001265,10293867.107999999076128,,28Q174,397,174
30,QN,AP,08/12/2011,6/06/12,30,4,9358.67863700000089,2705295.191550000105053,,30Q127,401,127
0,QN,AP,8/13/01,,0,4,38716.65684599999804,30897958.632100000977516,La Guardia Airport,,402,
24,QN,AP,08/12/2011,03/26/08,24,4,14318.374487400000362,8547503.902119999751449,Shared zone: PS 7 (Grades K-3) and PS 877 (Grades 4-5).,"24Q007,24Q877",394,"7 (K-3), 877 (4-5)"
30,QN,SF,08/12/2011,6/28/11,30,4,2024.539263549999987,195771.35433900001226,Optional shared zone: PS 222 (Grades K-2) and PS 69 (Grades K-5) share a zone.,"30Q222,30Q069",333,"222 (K-2), 69 (K-5)"
24,QN,AMG,10/31/02,,24,4,19150.3688026000018,13853834.076899999752641,,24Q014,746,14
30,QN,AP,8/13/01,,30,4,21914.887686199999735,13671443.592000000178814,,30Q166,376,166
24,QN,AP,08/12/2011,,24,4,25368.15092409999852,19368565.950500000268221,,24Q229,340,229
30,QN,AP,8/13/01,,30,4,10155.742458500000794,4622323.130499999970198,,30Q212,332,212
24,QN,AP,8/13/01,,24,4,15487.874268400000801,9103763.920169999822974,,24Q102,817,102
24,QN,AMG,4/1/02,,24,4,22738.125924100000702,18734838.596799999475479,,24Q058,742,58
24,QN,AMG,4/2/02,03/26/08,24,4,11493.921260900000561,4380650.103310000151396,,24Q016,741,16
30,QN,AP,8/13/01,,30,4,11618.115324200000032,7092104.935820000246167,,30Q148,385,148
30,QN,AP,08/12/2011,3/21/12,30,4,16777.469214100001409,7912362.472409999929368,Optional shared zone: PS 228 (Grades K-2) and PS 149 (Grades K-5) share a zone.,"30Q228,30Q149",801,"228 (K-2), 149 (K-5)"
24,QN,AP,08/12/2011,,30,4,2800.716340320000199,432067.933993000013288,Optional shared zone: PS 222 (Grades K -2) and PS 89 (Grades K-5) share a zone.,"30Q222,24Q089",331,"222 (K-2), 89 (K-5)"
30,QN,SF,08/12/2011,6/28/11,30,4,13064.630690500000128,7448849.605159999802709,Optional shared zone: PS 222 (Grades K-2) and PS 69 (Grades K-5) share a zone.,"30Q222,30Q069",381,"222 (K-2), 69 (K-5)"
24,QN,AP,8/13/01,03/26/08,24,4,15653.809447999999975,6498761.043300000019372,,24Q089,798,89
24,QN,EP,8/13/01,11/15/12,24,4,15018.391289099999995,8668795.93745999969542,,24Q143,330,143
24,QN,AMG,08/12/2011,,24,4,7795.694046030000209,2778058.147520000115037,Shared zone: PS 28 (Grades K-2) and PS 16 (Grades 3-5).,"24Q028,24Q016",743,"28 (K-2), 16 (3-5)"
24,QN,AMG,08/12/2011,,24,4,4655.431242409999868,1034776.781379999942146,Shared zone: PS 28 (Grades K-2) and PS 14 (Grades 3-5).,"24Q028,24Q014",744,"28 (K-2), 14 (3-5)"
24,QN,AMG,08/12/2011,,24,4,3875.2356642499999,941805.375545999966562,Shared zone: PS 28 (Grades K-2) and PS 143 (Grades 3-5).,"24Q028,24Q143",745,"28 (K-2), 143 (3-5)"
30,QN,AMG,6/26/03,,30,4,10607.649659599999723,6229566.282789999619126,,30Q234,758,234
30,QN,AP,8/13/01,,30,4,19438.521828100001585,11414614.478399999439716,,30Q017,365,17
25,QN,AP,08/12/2011,,25,4,24818.789285999999265,26365827.474599998444319,Northern portion of the PS 193 zone.,25Q193,298,193
25,QN,AP,8/13/01,,25,4,14897.196155199999339,11208332.294999999925494,,25Q169,299,169
25,QN,AP,8/13/01,,25,4,28628.9001774999997,22192412.811200000345707,,25Q032,310,32
25,QN,AP,8/13/01,,25,4,14025.715232399999877,10832831.055400000885129,,25Q022,312,22
25,QN,AP,08/12/2011,,25,4,34781.14433480000298,26846059.237300001084805,Northern portion of the PS 209 zone.,25Q209,300,209
25,QN,AP,8/13/01,,25,4,18960.569157199999609,20123599.193399999290705,,25Q021,303,21
25,QN,AP,08/12/2011,,25,4,20064.526058700001158,16146490.629599999636412,Northern portion of the PS 184 zone.,25Q184,304,184
25,QN,AP,08/12/2011,,25,4,7555.077131340000051,1980328.484179999912158,Western portion of the PS 107 zone.,25Q107,305,107
25,QN,AP,08/12/2011,,25,4,3981.33499742999993,789056.394176000030711,Southern portion of the PS 209 zone.,25Q209,306,209
25,QN,AP,08/12/2011,,25,4,2094.542622389999906,265882.007493000011891,Southern portion of the PS 193 zone.,25Q193,307,193
25,QN,AP,08/12/2011,,25,4,2794.102193929999885,481198.199323999986518,Southern portion of the PS 79 zone.,25Q079,308,79
25,QN,AP,8/13/01,,25,4,21991.025619500000175,13954930.456000000238419,,25Q163,313,163
25,QN,AP,08/12/2011,,25,4,27066.783193399998709,27255759.447299998253584,Eastern portion of the PS 107 zone.,25Q107,314,107
25,QN,AP,8/13/01,,25,4,29429.168453199999931,23131165.239000000059605,,25Q024,315,24
25,QN,AP,8/13/01,,25,4,13278.423136400000658,6480579.626720000058413,,25Q201,316,201
25,QN,AP,8/13/01,,25,4,10882.679733499999202,4526683.759519999846816,,25Q200,317,200
25,QN,AP,8/13/01,,25,4,14758.747536000000764,6571436.146180000156164,,25Q165,318,165
25,QN,AP,8/13/01,,25,4,18803.939713700001448,16112497.610799999907613,,25Q154,322,154
29,QN,AP,08/12/2011,3/21/12,29,4,2315.827268699999877,256915.609560000011697,,29Q131,323,131
29,QN,DMH,8/8/2001,,29,4,15640.852307099999962,10126226.940500000491738,,29Q095,459,95
29,QN,DMH,08/12/2011,3/21/12,29,4,22497.263410999999905,22143479.268500000238419,,29Q131,460,131
29,QN,DMH,8/8/2001,5/24/07,29,4,20664.765544199999567,17709162.731600001454353,,29Q034,466,34
29,QN,DMH,8/8/2001,,29,4,21364.476630400000431,17548488.7314000017941,,29Q035,461,35
29,QN,DMH,8/8/2001,5/24/07,29,4,22109.381419099998311,19458246.3277000002563,,29Q135,464,135
29,QN,DMH,08/12/2011,5/24/07,29,4,27236.351168500001222,25473556.204900000244379,,29Q033,465,33
30,QN,EP,11/30/2012,,30,4,22727.959513199999492,19095598.619699999690056,"For 2013-14, kindergarten only is zoned to PS 329 located at 26-25 97th Street. Grades 1-5 are zoned to PS 127.","30Q329,30Q127",860,"329 (K), 127 (1-5)"
29,QN,DMH,08/12/2011,3/21/12,26,4,8246.316899499999636,1915369.124820000026375,Optional shared zone: PS 33 and PS 18 share a zone.,"29Q033,26Q018",467,"33, 18"
26,QN,DMH,8/9/2001,,26,4,26816.035652099999425,25270480.556200001388788,,26Q173,468,173
26,QN,DMH,8/9/2001,,26,4,32836.373065500003577,26457062.743000000715256,,26Q178,469,178
26,QN,DMH,8/9/2001,,26,4,18902.233339499998692,16878767.531399998813868,,26Q026,470,26
26,QN,DMH,8/9/2001,,26,4,28032.377419199998258,27056947.66330000013113,,26Q162,471,162
26,QN,DMH,8/9/2001,3/21/12,26,4,28029.199997600000643,20648904.597899999469519,,26Q159,472,159
26,QN,DMH,08/12/2011,3/21/12,26,4,6453.038817949999611,2185615.010679999832064,,26Q031,473,31
26,QN,DMH,8/9/2001,,26,4,20958.471735099999933,18139265.353900000452995,,26Q188,480,188
26,QN,DMH,8/9/2001,,26,4,24269.77231970000139,27823133.274999998509884,,26Q041,474,41
26,QN,DMH,8/9/2001,,26,4,23939.785843800000293,24002371.597500000149012,,26Q203,476,203
26,QN,DMH,8/9/2001,,26,4,14177.725162900000214,8217485.690179999917746,,26Q046,477,46
26,QN,DMH,8/9/2001,,26,4,13585.361365799999476,6801799.791799999773502,,26Q205,478,205
0,QN,DMH,8/9/2001,,0,4,14415.335359700000481,11533569.797800000756979,Park,,479,
30,QN,EP,08/12/2011,3/21/12,30,4,16777.469214100001409,7912362.472409999929368,"For 2013-14, kindergarten only is zoned to PS 329 located at 26-25 97th Street. Grades 1-5 are zoned to an optional shared zone: PS 228 (Grades K-2) and PS 149 (Grades K-5).","30Q329,30Q228,30Q149",861,"329 (K), 228 (1-2), 149 (1-5)"
26,QN,DMH,8/9/2001,,26,4,19730.199889300001814,19091395.307399999350309,,26Q213,481,213
26,QN,DMH,8/9/2001,,26,4,30801.980350999998336,29746341.787500001490116,,26Q098,482,98
26,QN,DMH,8/9/2001,,26,4,24422.084712600000785,22151254.144799999892712,,26Q094,483,94
26,QN,DMH,8/9/2001,,26,4,23627.850912400001107,27730124.902899999171495,,26Q221,484,221
26,QN,DMH,8/9/2001,,26,4,19154.372842699998728,19672912.005899999290705,,26Q186,485,186
26,QN,DMH,8/9/2001,,26,4,22385.862992999998824,23314945.724599998444319,,26Q018,486,18
26,QN,DMH,8/9/2001,,26,4,19707.2716345000008,18167121.353199999779463,,26Q133,487,133
31,SI,DMH,7/26/2001,,31,5,16135.020357100000183,11933487.098200000822544,,31R046,286,46
26,QN,DMH,8/9/2001,,26,4,19373.766683400001057,12470101.794600000604987,,26Q191,488,191
26,QN,DMH,8/9/2001,,26,4,20749.800266800000827,19239830.526200000196695,,26Q115,489,115
29,QN,AMG,5/24/07,,29,4,19301.763720099999773,6688938.528590000234544,,29Q295,805,295
27,QN,DMH,8/8/2001,9/2/04,27,4,20590.928381500001706,16434902.206299999728799,,27Q317,405,317
28,QN,AP,8/13/01,,28,4,17119.432511700000759,14321573.076500000432134,,28Q099,398,99
27,QN,DMH,8/8/2001,,27,4,57946.860790099999576,46695156.638700000941753,,27Q047,410,47
27,QN,DMH,8/8/2001,9/2/04,27,4,27598.93359910000072,20995278.335200000554323,,27Q105,415,105
30,QN,EP,8/13/01,,30,4,11618.115324200000032,7092104.935820000246167,"For 2013-14, kindergarten only is zoned to PS 329 located at 26-25 97th Street. Grades 1-5 are zoned PS 148.","30Q329,30Q148",862,"329 (K), 148 (1-5)"
27,QN,DMH,8/8/2001,,27,4,17359.503020799998922,8974120.237330000847578,,27Q106,416,106
27,QN,DMH,8/8/2001,4/5/04,27,4,16826.916668199999549,10589625.801799999549985,,27Q043,417,43
27,QN,DMH,8/8/2001,,27,4,18156.790945299999294,15265105.0168999992311,,27Q197,421,197
24,QN,AP,08/12/2011,,24,4,14256.604751599999872,4975873.233249999582767,Optional shared zone: PS 305 (Grades K-3) and PS 81 (Grades K-5) share a zone.,"24Q305,24Q081",344,"305 (K-3), 81 (K-5)"
30,QN,EP,8/13/01,,30,4,11618.115324200000032,7092104.935820000246167,"For 2013-14, kindergarten only is zoned to PS 329 located at 26-25 97th Street. Grades 1-5 are zoned PS 127.","30Q329,30Q127",863,"329 (K), 127 (1-5)"
24,QN,AP,8/13/01,,24,4,29503.940681799998856,35138451.920299999415874,,24Q113,346,113
28,QN,AP,8/13/01,,28,4,20947.610763600001519,17150285.570500001311302,,28Q144,351,144
24,QN,AP,8/13/01,,24,4,26260.829200799998944,28215401.776900000870228,,24Q091,391,91
25,QN,AP,8/13/01,,25,4,18330.80013179999878,12764422.470599999651313,,25Q120,324,120
27,QN,DMH,8/8/2001,,27,4,33752.820323599997209,20561450.026599999517202,,27Q146,424,146
27,QN,JB,8/8/2001,06/15/10,27,4,12001.658132900000055,7040783.285570000298321,,27Q062,434,62
27,QN,DMH,8/8/2001,,27,4,25658.761453600000095,25749850.048000000417233,,27Q108,436,108
28,QN,AP,8/13/01,,28,4,20744.262421799998265,18187555.350499998778105,,28Q117,354,117
28,QN,SF,08/12/2011,3/21/12,28,4,21181.171647099999973,16926090.981800001114607,,28Q086,355,86
0,QN,DMH,8/8/2001,,0,4,100579.319948000003933,200629149.108000010251999,Airport,,442,
24,QN,AP,8/13/01,,24,4,12133.134025100000144,7598559.946419999934733,,24Q088,345,88
27,QN,JB,8/8/2001,06/15/10,27,4,17161.476546199999575,9919237.744020000100136,,27Q090,433,90
27,QN,JB,08/12/2011,3/21/12,27,4,17265.186252100000274,11442051.747300000861287,Shared zone: PS 51 (Grades K-1) and PS 56 (Grades 2-5) share a zone.,"27Q051,27Q056",432,"51 (K-1), 56 (2-5)"
28,QN,AP,8/13/01,,28,4,9706.004693459999544,5529847.768280000425875,,28Q082,356,82
29,QN,DMH,8/8/2001,,29,4,25315.615641500000493,25379971.661299999803305,,29Q147,455,147
29,QN,DMH,08/12/2011,9/2/04,29,4,19911.375205899999855,18557540.428800001740456,,29Q116,458,116
29,QN,DMH,8/8/2001,,29,4,20189.187663199998497,19421640.699799999594688,,29Q118,462,118
29,QN,DMH,8/8/2001,,29,4,16511.110148399999161,13494256.882500000298023,,29Q134,463,134
10,BX,DMH,8/3/2001,8/1/05,10,2,9396.228868879999936,2745068.572660000063479,,10X056,811,56
29,QN,AMG,5/16/03,,29,4,21364.32061270000122,19718654.685199998319149,,29Q136,751,136
25,QN,AP,8/13/01,,25,4,28019.565281700000924,25437160.044900000095367,,25Q129,296,129
25,QN,AP,08/12/2011,,25,4,29233.108638300000166,34342348.5878000035882,Northern portion of the PS 79 zone.,25Q079,297,79
25,QN,AP,08/12/2011,,25,4,28582.038508000001457,25636966.589200001209974,Northern portion of of the PS 29 zone.,25Q029,301,29
25,QN,AP,8/13/01,,25,4,18734.328742599998805,11434630.255100000649691,,25Q020,311,20
25,QN,AP,8/13/01,,25,4,16393.467882400000235,12267146.650499999523163,,25Q164,319,164
25,QN,AP,8/13/01,,25,4,18865.928081199999724,22593637.11710000038147,,25Q219,320,219
0,QN,AP,8/13/01,,0,4,11591.296168799999577,7446717.887099999934435,Park,,326,
0,QN,AP,8/13/01,,0,4,10581.287333599999329,5823303.325339999981225,Flushing Airport,,327,
28,QN,AP,8/13/01,,28,4,15870.475942999999461,14231271.777300000190735,,28Q101,352,101
28,QN,AP,8/13/01,,28,4,21890.511902099999133,14238739.524700000882149,,28Q196,353,196
27,QN,JB,08/12/2011,06/15/10,27,4,12180.789042500000505,5004597.554569999687374,,27Q306,803,306
27,QN,JB,06/15/10,06/15/10,27,4,17047.735885800000688,9329007.602479999884963,,27Q060,785,60
27,QN,DMH,8/8/2001,9/2/04,27,4,22607.053723599998193,14781570.685300000011921,,27Q042,409,42
24,QN,AMG,08/12/2011,,24,4,18654.546676499998284,11626832.673599999397993,Eastern portion of the PS 71 zone.,24Q071,343,71
24,QN,AMG,08/12/2011,,24,4,20680.535030099999858,12606659.391499999910593,Western portion of the PS 71 zone.,24Q071,799,71
31,SI,AMG,08/12/2011,,31,5,17895.187718299999688,15816138.966299999505281,Northern portion of the PS 58 zone.,31R058,754,58
31,SI,DMH,7/24/2001,,31,5,23347.867922800000088,24508597.098999999463558,,31R001,251,1
31,SI,DMH,7/24/2001,,31,5,53806.498127099999692,81382834.560900002717972,,31R006,252,6
31,SI,DMH,7/26/2001,,31,5,15307.264556399999492,6693896.635300000198185,,31R031,294,31
31,SI,DMH,7/24/2001,,31,5,47573.2658162000007,75417754.264699995517731,,31R003,253,3
31,SI,DMH,7/24/2001,,31,5,35267.788675499999954,45308584.666500002145767,,31R056,254,56
30,QN,AP,8/13/01,,30,4,11618.115324200000032,7092104.935820000246167,,30Q148,864,148
31,SI,DMH,7/24/2001,9/25/2001,31,5,30909.947586099999171,46938259.127999998629093,,31R005,257,5
0,SI,,,,0,5,7796.095007330000044,3472001.492089999839664,Iisland,,258,
31,SI,DMH,08/12/2011,,31,5,19889.687237699999969,20788564.185699999332428,,31R008,260,8
31,SI,DMH,08/12/2011,,31,5,10490.094482099999368,4902105.910029999911785,Great Kills portion of the PS 8 zone.,31R008,261,8
31,SI,DMH,08/12/2011,3/21/2012,31,5,7223.098069800000303,2184597.300230000168085,Western portion of the PS 50 zone.,31R050,268,50
15,BK,JO,12/09/2012,,0,3,14145.381924200000867,9524630.238940000534058,"For 2013-14, Grade K is zoned to PS 118. Grades 1-5 are zoned to PS 321.","15K118, 15K321",865,"118 (K), 321 (1-5)"
31,SI,DMH,7/24/2001,,31,5,31957.921376300000702,48809387.745899997651577,,31R004,255,4
31,SI,AMG,08/12/2011,,31,5,6778.849640190000173,2989595.957539999857545,Southern portion of the PS 58 zone.,31R058,755,58
31,SI,DMH,7/24/2001,4/12/04,31,5,29454.304144099998666,29087107.142000000923872,,31R055,262,55
31,SI,DMH,7/24/2001,,31,5,31947.4886989000006,43710622.981100000441074,,31R032,263,32
31,SI,DMH,7/24/2001,4/12/04,31,5,34797.527968000002147,49027489.091700002551079,,31R036,256,36
31,SI,DMH,7/24/2001,,31,5,25293.494683299999451,26668871.293099999427795,,31R042,259,42
31,SI,DMH,7/25/2001,,31,5,25795.293472199999087,24095888.225299999117851,,31R038,266,38
20,BK,JO,12/09/2012,,0,3,16666.681866599999921,9867339.847209999337792,"For 2013-14, Grade K is zoned to PS 30; Grades 1-5 are zoned to PS 170.","20K030,20K170",866,"30 (K), 170 (1-5)"
31,SI,JB,7/25/2001,06/15/10,31,5,46418.279513100002077,54110897.30799999833107,,31R044,275,44
31,SI,JB,7/25/2001,06/15/10,31,5,16343.171889100000044,11141413.497700000181794,,31R021,276,21
31,SI,JB,7/25/2001,06/15/10,31,5,46837.730993299999682,33659515.608000002801418,,31R022,277,22
20,BK,JO,12/09/2012,,0,3,16666.681866599999921,9867339.847209999337792,"For 2013-14, Grade K is zoned to PS 30; Grades 1-5 are zoned to PS 127.","20K030,20K127",867,"30 (K), 127 (1-5)"
31,SI,DMH,7/25/2001,,31,5,21916.276265799999237,10193986.529500000178814,,31R018,279,18
31,SI,DMH,7/26/2001,,31,5,21519.240460000000894,22730996.2635000012815,,31R048,288,48
31,SI,DMH,7/26/2001,9/25/2001,31,5,29683.974976000001334,23799098.569299999624491,,31R013,289,13
31,SI,EP,7/26/2001,11/15/2012,31,5,16671.796615499999461,14811543.670199999585748,"For 2013-14, Grades K-3 are zoned to PS 78. Grades 4-5 are zoned to PS 14.","31R078,31R014",290,"78 (K-3), 14 (4-5)"
31,SI,DMH,7/26/2001,,31,5,24690.577006399998936,16103557.871500000357628,,31R057,291,57
31,SI,DMH,7/26/2001,,31,5,26930.433601400000043,20541279.974700000137091,,31R035,292,35
31,SI,DMH,7/26/2001,,31,5,42361.561653700002353,62708522.678000003099442,,31R045,293,45
11,BX,DMH,7/31/2001,8/10/2010,11,2,11803.418505600000572,8565605.314670000225306,,11X169,806,169
31,SI,EP,7/26/2001,11/15/2012,31,5,42779.925360699999146,29455164.720499999821186,"For 2013-14, optional shared zone: PS 16 (Grades K-5) and PS 74 (Grades K-4) share a zone.","31R016,31R074",295,"16 (K-5), 74 (K-4)"
31,SI,DMH,7/25/2001,,31,5,36841.234164900000906,39785986.610399998724461,,31R053,264,53
10,BX,DMH,8/3/2001,,10,2,6617.232625939999707,2211027.076280000153929,,10X340,812,340
31,SI,DMH,08/12/2011,3/21/2012,31,5,29931.835153299998638,27247197.4391999989748,Eastern portion of the PS 50 zone.,31R050,265,50
31,SI,DMH,7/25/2001,,31,5,35779.905103700002655,34287679.962899997830391,,31R041,267,41
31,SI,DMH,7/25/2001,,31,5,48244.861251200003608,102643290.487000003457069,,31R060,274,60
31,SI,DMH,7/25/2001,,31,5,69432.214870700001484,137537622.523000001907349,,31R026,271,26
31,SI,DMH,7/26/2001,,31,5,31818.782874000000447,44143007.034800000488758,,31R052,283,52
31,SI,DMH,7/26/2001,,31,5,38277.302667399999336,71319139.390799999237061,,31R054,281,54
31,SI,DMH,7/26/2001,,31,5,34925.335361999997986,58712236.52759999781847,,31R011,284,11
31,SI,DMH,7/25/2001,,31,5,17801.802860700001474,19750682.982299998402596,,31R069,270,69
30,QN,EP,08/12/2011,11/15/2012,30,4,8304.181258239999806,2307823.473929999861866,"For 2013-14, Grades K-3 are zoned to PS 280. Grades 4-5 are zoned to PS 149.","30Q280,30Q149",793,"280 (K-3), 149 (4-5)"
31,SI,DMH,7/26/2001,9/25/2001,31,5,27422.503684999999678,32426489.504999998956919,,31R039,287,39
31,SI,JB,7/25/2001,06/15/10,31,5,16779.765653400001611,10549094.277200000360608,,31R020,278,20
31,SI,DMH,7/26/2001,,31,5,22077.243074499998329,14746006.499600000679493,,31R019,280,19
31,SI,DMH,7/26/2001,,31,5,29341.822874599998613,28394670.392200000584126,,31R030,282,30
31,SI,DMH,7/26/2001,,31,5,36188.258639200001198,46283723.736900001764297,,31R029,285,29
31,SI,JB,08/12/2011,3/21/2012,31,5,18538.96387440000035,11522534.356100000441074,,31R861,797,861
31,SI,DMH,7/25/2001,,31,5,45840.911643899999035,71052437.653999999165535,,31R023,269,23
